Key,Timestamp,Event,User_Label
r,129001.3354194874,press,4
r,129001.4614194874,release,4
t,129001.4754194874,press,4
t,129001.5904194874,release,4
h,129001.6144194874,press,4
h,129001.6774194874,release,4
e,129001.7104194874,press,4
e,129001.7894194874,release,4
l,129001.79941948739,press,4
l,129001.87941948739,release,4
a,129001.89041948739,press,4
a,129001.96141948739,release,4
z,129001.98341948738,press,4
z,129002.09541948738,release,4
y,129002.11341948737,press,4
y,129002.22141948737,release,4
d,129002.24841948737,press,4
d,129002.34541948736,release,4
o,129002.36641948736,press,4
o,129002.42241948735,release,4
g,129002.44441948735,press,4
g,129002.54741948735,release,4
t,129002.56141948735,press,4
t,129002.61341948734,release,4
h,129002.63641948735,press,4
h,129002.72741948735,release,4
e,129002.75341948734,press,4
e,129002.85941948734,release,4
q,129002.87541948735,press,4
q,129002.94941948734,release,4
u,129002.97441948733,press,4
u,129003.07641948733,release,4
i,129003.10141948733,press,4
i,129003.18041948733,release,4
c,129003.20941948732,press,4
c,129003.31941948732,release,4
k,129003.32941948732,press,4
k,129003.47741948732,release,4
b,129003.49641948732,press,4
b,129003.58141948732,release,4
r,129003.59841948733,press,4
r,129003.70841948733,release,4
o,129003.72641948733,press,4
o,129003.83441948732,release,4
w,129003.85441948732,press,4
w,129003.97941948732,release,4
n,129003.99641948733,press,4
n,129004.10041948734,release,4
f,129004.11241948734,press,4
f,129004.17141948733,release,4
o,129004.19141948734,press,4
o,129004.28741948734,release,4
x,129004.30441948735,press,4
x,129004.36741948735,release,4
j,129004.39041948735,press,4
j,129004.45541948735,release,4
u,129004.47141948735,press,4
u,129004.60841948735,release,4
m,129004.63241948736,press,4
m,129004.74641948736,release,4
p,129004.76041948736,press,4
p,129004.87541948736,release,4
s,129004.89541948737,press,4
s,129005.00841948736,release,4
o,129005.02541948737,press,4
o,129005.07641948738,release,4
v,129005.09341948738,press,4
v,129005.24141948739,release,4
e,129005.26841948739,press,4
e,129005.35641948739,release,4
r,129005.38541948739,press,4
r,129005.44241948739,release,4
t,129005.46141948739,press,4
t,129005.57341948738,release,4
h,129005.60541948739,press,4
h,129005.6904194874,release,4
e,129005.71241948739,press,4
e,129005.84441948739,release,4
l,129005.8764194874,press,4
l,129006.0024194874,release,4
a,129006.0334194874,press,4
a,129006.1334194874,release,4
z,129006.1624194874,press,4
z,129006.2264194874,release,4
y,129006.2494194874,press,4
y,129006.3614194874,release,4
d,129006.3764194874,press,4
d,129006.4614194874,release,4
o,129006.4754194874,press,4
o,129006.5974194874,release,4
g,129006.6174194874,press,4
g,129006.6954194874,release,4
t,129006.7104194874,press,4
t,129006.7774194874,release,4
h,129006.7934194874,press,4
h,129006.8764194874,release,4
e,129006.9074194874,press,4
e,129006.98941948739,release,4
q,129007.0164194874,press,4
q,129007.1344194874,release,4
u,129007.16341948739,press,4
u,129007.2824194874,release,4
i,129007.2974194874,press,4
i,129007.4384194874,release,4
c,129007.4514194874,press,4
c,129007.5644194874,release,4
k,129007.59241948741,press,4
k,129007.68441948741,release,4
b,129007.70441948742,press,4
b,129007.85341948742,release,4
r,129007.86641948743,press,4
r,129007.96641948743,release,4
o,129007.98941948744,press,4
o,129008.06241948744,release,4
w,129008.08741948743,press,4
w,129008.18641948744,release,4
n,129008.21741948744,press,4
n,129008.29741948744,release,4
f,129008.31741948744,press,4
f,129008.38141948744,release,4
o,129008.41241948745,press,4
o,129008.51141948745,release,4
x,129008.53641948744,press,4
x,129008.66441948744,release,4
j,129008.68041948744,press,4
j,129008.74841948744,release,4
u,129008.77041948744,press,4
u,129008.91441948744,release,4
m,129008.94641948745,press,4
m,129009.06641948744,release,4
p,129009.07641948744,press,4
p,129009.19041948744,release,4
s,129009.20141948744,press,4
s,129009.25141948744,release,4
o,129009.27941948744,press,4
o,129009.37341948744,release,4
v,129009.40141948745,press,4
v,129009.49841948744,release,4
e,129009.51941948743,press,4
e,129009.65041948743,release,4
r,129009.67041948743,press,4
r,129009.77041948744,release,4
t,129009.78241948744,press,4
t,129009.90641948744,release,4
h,129009.93041948744,press,4
h,129010.05841948744,release,4
e,129010.07641948744,press,4
e,129010.13541948743,release,4
l,129010.15941948743,press,4
l,129010.27241948743,release,4
a,129010.29241948744,press,4
a,129010.36141948744,release,4
z,129010.38741948744,press,4
z,129010.50241948744,release,4
y,129010.51241948744,press,4
y,129010.66041948744,release,4
d,129010.67541948744,press,4
d,129010.75041948743,release,4
o,129010.77341948744,press,4
o,129010.91341948744,release,4
g,129010.92441948743,press,4
g,129010.97541948744,release,4
t,129011.00341948745,press,4
t,129011.07841948744,release,4
h,129011.09341948744,press,4
h,129011.16641948745,release,4
e,129011.18641948745,press,4
e,129011.33641948744,release,4
q,129011.36041948745,press,4
q,129011.41141948746,release,4
u,129011.44341948746,press,4
u,129011.58441948747,release,4
i,129011.60041948747,press,4
i,129011.65841948747,release,4
c,129011.67341948747,press,4
c,129011.78041948748,release,4
k,129011.80841948748,press,4
k,129011.87941948748,release,4
b,129011.90041948747,press,4
b,129011.99541948747,release,4
r,129012.01341948747,press,4
r,129012.10541948747,release,4
o,129012.13641948748,press,4
o,129012.19041948748,release,4
w,129012.20941948748,press,4
w,129012.27041948748,release,4
n,129012.28641948749,press,4
n,129012.35241948749,release,4
f,129012.36741948749,press,4
f,129012.50341948749,release,4
o,129012.5204194875,press,4
o,129012.5714194875,release,4
x,129012.5894194875,press,4
x,129012.7354194875,release,4
j,129012.76541948749,press,4
j,129012.8154194875,release,4
u,129012.8464194875,press,4
u,129012.9294194875,release,4
m,129012.9514194875,press,4
m,129013.0094194875,release,4
p,129013.0384194875,press,4
p,129013.1084194875,release,4
s,129013.1194194875,press,4
s,129013.2614194875,release,4
o,129013.2874194875,press,4
o,129013.4114194875,release,4
v,129013.4334194875,press,4
v,129013.4834194875,release,4
e,129013.5114194875,press,4
e,129013.6084194875,release,4
r,129013.6334194875,press,4
r,129013.69641948749,release,4
t,129013.72341948749,press,4
t,129013.84741948749,release,4
h,129013.86241948749,press,4
h,129013.95541948748,release,4
e,129013.98341948749,press,4
e,129014.12441948749,release,4
l,129014.14541948748,press,4
l,129014.20741948749,release,4
a,129014.23441948749,press,4
a,129014.34241948748,release,4
z,129014.35741948748,press,4
z,129014.49941948749,release,4
y,129014.52941948749,press,4
y,129014.60841948749,release,4
d,129014.62241948748,press,4
d,129014.68741948748,release,4
o,129014.70541948748,press,4
o,129014.75941948748,release,4
g,129014.78441948748,press,4
g,129014.88941948747,release,4
t,129014.91541948747,press,4
t,129014.99241948748,release,4
h,129015.01341948747,press,4
h,129015.15441948747,release,4
e,129015.18341948747,press,4
e,129015.27441948747,release,4
q,129015.29341948747,press,4
q,129015.39741948748,release,4
u,129015.42841948748,press,4
u,129015.50341948748,release,4
i,129015.53441948748,press,4
i,129015.66141948747,release,4
c,129015.69041948747,press,4
c,129015.78841948746,release,4
k,129015.80941948746,press,4
k,129015.90841948746,release,4
b,129015.91941948746,press,4
b,129016.03841948746,release,4
r,129016.06041948746,press,4
r,129016.14141948747,release,4
o,129016.15241948747,press,4
o,129016.21341948747,release,4
w,129016.22541948747,press,4
w,129016.27641948748,release,4
n,129016.30141948747,press,4
n,129016.38341948747,release,4
f,129016.40941948746,press,4
f,129016.49541948746,release,4
o,129016.52141948746,press,4
o,129016.65541948746,release,4
x,129016.67341948746,press,4
x,129016.75441948746,release,4
j,129016.76441948746,press,4
j,129016.83441948747,release,4
u,129016.86341948746,press,4
u,129016.98841948746,release,4
m,129017.01141948746,press,4
m,129017.07641948746,release,4
p,129017.10741948747,press,4
p,129017.16841948747,release,4
s,129017.18141948748,press,4
s,129017.30641948748,release,4
o,129017.32041948747,press,4
o,129017.39841948746,release,4
v,129017.41341948746,press,4
v,129017.55341948746,release,4
e,129017.57341948747,press,4
e,129017.69041948747,release,4
r,129017.70041948746,press,4
r,129017.77841948745,release,4
t,129017.80841948745,press,4
t,129017.94141948746,release,4
h,129017.96641948745,press,4
h,129018.09741948744,release,4
e,129018.12941948745,press,4
e,129018.22841948745,release,4
l,129018.24841948746,press,4
l,129018.37641948745,release,4
a,129018.40741948746,press,4
a,129018.49441948746,release,4
z,129018.52341948745,press,4
z,129018.58641948744,release,4
y,129018.61241948744,press,4
y,129018.71841948744,release,4
d,129018.74241948745,press,4
d,129018.87141948745,release,4
o,129018.89941948745,press,4
o,129019.03341948746,release,4
g,129019.05941948746,press,4
g,129019.12541948746,release,4
t,129019.14641948746,press,4
t,129019.27941948746,release,4
h,129019.31041948746,press,4
h,129019.44041948747,release,4
e,129019.46041948747,press,4
e,129019.52641948748,release,4
q,129019.54741948747,press,4
q,129019.61641948747,release,4
u,129019.64041948748,press,4
u,129019.72941948748,release,4
i,129019.74041948748,press,4
i,129019.79041948749,release,4
c,129019.81141948748,press,4
c,129019.93841948747,release,4
k,129019.97041948748,press,4
k,129020.07041948749,release,4
b,129020.08941948749,press,4
b,129020.18241948748,release,4
r,129020.21041948748,press,4
r,129020.31741948749,release,4
o,129020.3494194875,press,4
o,129020.4074194875,release,4
w,129020.4214194875,press,4
w,129020.5164194875,release,4
n,129020.5434194875,press,4
n,129020.6154194875,release,4
f,129020.6474194875,press,4
f,129020.70141948751,release,4
o,129020.71841948752,press,4
o,129020.81441948752,release,4
x,129020.83441948752,press,4
x,129020.96141948752,release,4
j,129020.97941948751,press,4
j,129021.10541948752,release,4
u,129021.13241948752,press,4
u,129021.27741948752,release,4
m,129021.29341948753,press,4
m,129021.36741948752,release,4
p,129021.38441948753,press,4
p,129021.50941948753,release,4
s,129021.51941948752,press,4
s,129021.59341948752,release,4
o,129021.61541948751,press,4
o,129021.67641948751,release,4
v,129021.68641948751,press,4
v,129021.80141948751,release,4
e,129021.81841948752,press,4
e,129021.94841948753,release,4
r,129021.96541948753,press,4
r,129022.02141948753,release,4
t,129022.05141948753,press,4
t,129022.14241948753,release,4
h,129022.17541948752,press,4
h,129022.22841948752,release,4
e,129022.25741948752,press,4
e,129022.32441948752,release,4
l,129022.35641948752,press,4
l,129022.46241948752,release,4
a,129022.48241948753,press,4
a,129022.62441948753,release,4
z,129022.63841948753,press,4
z,129022.69241948753,release,4
y,129022.71041948753,press,4
y,129022.81741948753,release,4
d,129022.84541948754,press,4
d,129022.96841948754,release,4
o,129022.98141948755,press,4
o,129023.12641948755,release,4
g,129023.14641948756,press,4
g,129023.24741948755,release,4
t,129023.25741948755,press,4
t,129023.36441948755,release,4
h,129023.38741948755,press,4
h,129023.50941948756,release,4
e,129023.52441948756,press,4
e,129023.61941948756,release,4
q,129023.64141948755,press,4
q,129023.70141948755,release,4
u,129023.72041948755,press,4
u,129023.86241948756,release,4
i,129023.88141948756,press,4
i,129023.94941948756,release,4
c,129023.97641948756,press,4
c,129024.09241948756,release,4
k,129024.12441948756,press,4
k,129024.19341948756,release,4
b,129024.22641948756,press,4
b,129024.35241948756,release,4
r,129024.37941948757,press,4
r,129024.52841948757,release,4
o,129024.55141948757,press,4
o,129024.69541948757,release,4
w,129024.71341948757,press,4
w,129024.83741948757,release,4
n,129024.84841948756,press,4
n,129024.94341948756,release,4
f,129024.95441948756,press,4
f,129025.03141948757,release,4
o,129025.04541948756,press,4
o,129025.12941948757,release,4
x,129025.14141948757,press,4
x,129025.26541948756,release,4
j,129025.27541948756,press,4
j,129025.37641948755,release,4
u,129025.39741948755,press,4
u,129025.48041948755,release,4
m,129025.50641948754,press,4
m,129025.59941948754,release,4
p,129025.62341948754,press,4
p,129025.73141948754,release,4
s,129025.74941948753,press,4
s,129025.89741948753,release,4
o,129025.91741948754,press,4
o,129026.06541948754,release,4
v,129026.08041948754,press,4
v,129026.19941948754,release,4
e,129026.22741948755,press,4
e,129026.35341948755,release,4
r,129026.36841948755,press,4
r,129026.49641948755,release,4
t,129026.52341948755,press,4
t,129026.59841948755,release,4
h,129026.61041948755,press,4
h,129026.68641948755,release,4
e,129026.70141948755,press,4
e,129026.81941948755,release,4
l,129026.83441948755,press,4
l,129026.92241948756,release,4
a,129026.95041948756,press,4
a,129027.02241948756,release,4
z,129027.04041948756,press,4
z,129027.17741948756,release,4
y,129027.20441948756,press,4
y,129027.26541948756,release,4
d,129027.27641948756,press,4
d,129027.34341948756,release,4
o,129027.37041948756,press,4
o,129027.47841948755,release,4
g,129027.49441948756,press,4
g,129027.64041948755,release,4
t,129027.65941948755,press,4
t,129027.76541948755,release,4
h,129027.78341948755,press,4
h,129027.84541948755,release,4
e,129027.87341948756,press,4
e,129027.96041948756,release,4
q,129027.98341948756,press,4
q,129028.08541948756,release,4
u,129028.10941948756,press,4
u,129028.24241948756,release,4
i,129028.25541948757,press,4
i,129028.40241948757,release,4
c,129028.42541948757,press,4
c,129028.50441948757,release,4
k,129028.53541948757,press,4
k,129028.66441948757,release,4
b,129028.69241948758,press,4
b,129028.81841948758,release,4
r,129028.83941948757,press,4
r,129028.97941948757,release,4
o,129028.99441948757,press,4
o,129029.13541948757,release,4
w,129029.15341948757,press,4
w,129029.25241948757,release,4
n,129029.27041948757,press,4
n,129029.40241948757,release,4
f,129029.42441948756,press,4
f,129029.50341948756,release,4
o,129029.53041948756,press,4
o,129029.61841948757,release,4
x,129029.64041948756,press,4
x,129029.75041948757,release,4
j,129029.77141948756,press,4
j,129029.91841948756,release,4
u,129029.94941948756,press,4
u,129030.05841948756,release,4
m,129030.08841948755,press,4
m,129030.15641948755,release,4
p,129030.17841948755,press,4
p,129030.31241948756,release,4
s,129030.33341948755,press,4
s,129030.40741948754,release,4
o,129030.43541948755,press,4
o,129030.52141948754,release,4
v,129030.55341948755,press,4
v,129030.65441948755,release,4
e,129030.67541948754,press,4
e,129030.72841948754,release,4
r,129030.75641948754,press,4
r,129030.81841948755,release,4
t,129030.83641948755,press,4
t,129030.93241948755,release,4
h,129030.96541948755,press,4
h,129031.05041948755,release,4
e,129031.06341948756,press,4
e,129031.19841948755,release,4
l,129031.23041948756,press,4
l,129031.36141948756,release,4
a,129031.39141948755,press,4
a,129031.48841948755,release,4
z,129031.50741948755,press,4
z,129031.61941948754,release,4
y,129031.63441948754,press,4
y,129031.73041948755,release,4
d,129031.74741948755,press,4
d,129031.81141948755,release,4
o,129031.82441948756,press,4
o,129031.91641948756,release,4
g,129031.93341948757,press,4
g,129032.07041948757,release,4
t,129032.09541948757,press,4
t,129032.17241948757,release,4
h,129032.19341948756,press,4
h,129032.29241948757,release,4
e,129032.31341948756,press,4
e,129032.45941948755,release,4
q,129032.47541948756,press,4
q,129032.58641948756,release,4
u,129032.60441948756,press,4
u,129032.72341948756,release,4
i,129032.75041948757,press,4
i,129032.80541948756,release,4
c,129032.82641948755,press,4
c,129032.89941948756,release,4
k,129032.91841948756,press,4
k,129033.02741948755,release,4
b,129033.04041948756,press,4
b,129033.17641948756,release,4
r,129033.20441948756,press,4
r,129033.28841948757,release,4
o,129033.30741948757,press,4
o,129033.41641948756,release,4
w,129033.42941948757,press,4
w,129033.57341948757,release,4
n,129033.60541948758,press,4
n,129033.68741948757,release,4
f,129033.71141948758,press,4
f,129033.81141948758,release,4
o,129033.83641948758,press,4
o,129033.89641948757,release,4
x,129033.92641948757,press,4
x,129034.05141948757,release,4
j,129034.06341948757,press,4
j,129034.11441948758,release,4
u,129034.13641948758,press,4
u,129034.23841948758,release,4
m,129034.26341948757,press,4
m,129034.33041948757,release,4
p,129034.35841948757,press,4
p,129034.45741948757,release,4
s,129034.48641948757,press,4
s,129034.55441948757,release,4
o,129034.56641948757,press,4
o,129034.61941948757,release,4
v,129034.63341948757,press,4
v,129034.77441948757,release,4
e,129034.80541948757,press,4
e,129034.86041948757,release,4
r,129034.89241948757,press,4
r,129034.94741948757,release,4
t,129034.95941948757,press,4
t,129035.01441948756,release,4
h,129035.02541948756,press,4
h,129035.11841948755,release,4
e,129035.13841948756,press,4
e,129035.23041948756,release,4
l,129035.24241948756,press,4
l,129035.32841948756,release,4
a,129035.33941948756,press,4
a,129035.41641948756,release,4
z,129035.42741948756,press,4
z,129035.55141948756,release,4
y,129035.57641948755,press,4
y,129035.67041948755,release,4
d,129035.69041948755,press,4
d,129035.80541948756,release,4
o,129035.82141948756,press,4
o,129035.89341948756,release,4
g,129035.91441948756,press,4
g,129036.02741948755,release,4
t,129036.03841948755,press,4
t,129036.09341948754,release,4
h,129036.11841948754,press,4
h,129036.17241948754,release,4
e,129036.20441948755,press,4
e,129036.27341948755,release,4
q,129036.30241948755,press,4
q,129036.41541948754,release,4
u,129036.42641948754,press,4
u,129036.49841948754,release,4
i,129036.52441948754,press,4
i,129036.63141948754,release,4
c,129036.66041948754,press,4
c,129036.71841948754,release,4
k,129036.74941948755,press,4
k,129036.84941948755,release,4
b,129036.87441948755,press,4
b,129036.97941948754,release,4
r,129036.99841948754,press,4
r,129037.10841948754,release,4
o,129037.12341948754,press,4
o,129037.20741948755,release,4
w,129037.22141948754,press,4
w,129037.33641948755,release,4
n,129037.35041948754,press,4
n,129037.40641948754,release,4
f,129037.42441948754,press,4
f,129037.51941948754,release,4
o,129037.54041948753,press,4
o,129037.64441948754,release,4
x,129037.66941948753,press,4
x,129037.75441948754,release,4
j,129037.76841948753,press,4
j,129037.87341948753,release,4
u,129037.89641948753,press,4
u,129037.94841948753,release,4
m,129037.98041948753,press,4
m,129038.05241948753,release,4
p,129038.07941948753,press,4
p,129038.14641948753,release,4
s,129038.16141948753,press,4
s,129038.22041948752,release,4
o,129038.23241948753,press,4
o,129038.34841948752,release,4
v,129038.36641948752,press,4
v,129038.44741948752,release,4
e,129038.46541948752,press,4
e,129038.60641948752,release,4
r,129038.63841948753,press,4
r,129038.69241948753,release,4
t,129038.70241948753,press,4
t,129038.78141948752,release,4
h,129038.80241948752,press,4
h,129038.89741948752,release,4
e,129038.92641948751,press,4
e,129039.02541948752,release,4
l,129039.05741948752,press,4
l,129039.14041948752,release,4
a,129039.16841948753,press,4
a,129039.29941948752,release,4
z,129039.32041948751,press,4
z,129039.41041948751,release,4
y,129039.4314194875,press,4
y,129039.5624194875,release,4
d,129039.5794194875,press,4
d,129039.70541948751,release,4
o,129039.72841948751,press,4
o,129039.79641948751,release,4
g,129039.8174194875,press,4
g,129039.8824194875,release,4
t,129039.9074194875,press,4
t,129039.9794194875,release,4
h,129040.0014194875,press,4
h,129040.1344194875,release,4
e,129040.1484194875,press,4
e,129040.22741948749,release,4
q,129040.23841948749,press,4
q,129040.36741948749,release,4
u,129040.38541948749,press,4
u,129040.53141948748,release,4
i,129040.55441948748,press,4
i,129040.66841948748,release,4
c,129040.69941948749,press,4
c,129040.83841948748,release,4
k,129040.85441948748,press,4
k,129040.98541948748,release,4
b,129041.00641948747,press,4
b,129041.06641948747,release,4
r,129041.09341948747,press,4
r,129041.19341948748,release,4
o,129041.21441948747,press,4
o,129041.33241948747,release,4
w,129041.35341948747,press,4
w,129041.47841948747,release,4
n,129041.50841948747,press,4
n,129041.58341948746,release,4
f,129041.59741948746,press,4
f,129041.72041948746,release,4
o,129041.73341948747,press,4
o,129041.81241948747,release,4
x,129041.82841948747,press,4
x,129041.97241948747,release,4
j,129041.99141948747,press,4
j,129042.12941948748,release,4
u,129042.15141948748,press,4
u,129042.21241948748,release,4
m,129042.24241948748,press,4
m,129042.30741948748,release,4
p,129042.33541948748,press,4
p,129042.47841948748,release,4
s,129042.48941948748,press,4
s,129042.55941948749,release,4
o,129042.57441948749,press,4
o,129042.64841948748,release,4
v,129042.66441948748,press,4
v,129042.78241948748,release,4
e,129042.81441948749,press,4
e,129042.93441948749,release,4
r,129042.94541948749,press,4
r,129043.06041948749,release,4
t,129043.08641948749,press,4
t,129043.17841948749,release,4
h,129043.1904194875,press,4
h,129043.3244194875,release,4
e,129043.3434194875,press,4
e,129043.4724194875,release,4
l,129043.4824194875,press,4
l,129043.5734194875,release,4
a,129043.6034194875,press,4
a,129043.6694194875,release,4
z,129043.6814194875,press,4
z,129043.74741948751,release,4
y,129043.76241948751,press,4
y,129043.86141948751,release,4
d,129043.88741948751,press,4
d,129043.96641948751,release,4
o,129043.99041948751,press,4
o,129044.04341948751,release,4
g,129044.06641948751,press,4
g,129044.13941948752,release,4
t,129044.15641948752,press,4
t,129044.23341948753,release,4
h,129044.26541948754,press,4
h,129044.41441948754,release,4
e,129044.43341948754,press,4
e,129044.53541948754,release,4
q,129044.55541948754,press,4
q,129044.64941948754,release,4
u,129044.65941948754,press,4
u,129044.78641948753,release,4
i,129044.80641948753,press,4
i,129044.86441948754,release,4
c,129044.89441948754,press,4
c,129044.97641948753,release,4
k,129044.99441948753,press,4
k,129045.08641948753,release,4
b,129045.09741948753,press,4
b,129045.15941948754,release,4
r,129045.18441948753,press,4
r,129045.29741948753,release,4
o,129045.30941948753,press,4
o,129045.36941948753,release,4
w,129045.38941948753,press,4
w,129045.44941948753,release,4
n,129045.46141948753,press,4
n,129045.54341948753,release,4
f,129045.56941948753,press,4
f,129045.63641948752,release,4
o,129045.65141948752,press,4
o,129045.80041948752,release,4
x,129045.81041948752,press,4
x,129045.92041948752,release,4
j,129045.95341948752,press,4
j,129046.07641948752,release,4
u,129046.10141948752,press,4
u,129046.21941948752,release,4
m,129046.24241948752,press,4
m,129046.31541948752,release,4
p,129046.33141948753,press,4
p,129046.40441948753,release,4
s,129046.43041948753,press,4
s,129046.51841948753,release,4
o,129046.54041948753,press,4
o,129046.60041948753,release,4
v,129046.61341948753,press,4
v,129046.74541948753,release,4
e,129046.75741948753,press,4
e,129046.81641948753,release,4
r,129046.83141948753,press,4
r,129046.92341948753,release,4
t,129046.94341948754,press,4
t,129047.06741948753,release,4
h,129047.08241948753,press,4
h,129047.17641948753,release,4
e,129047.20541948752,press,4
e,129047.29241948752,release,4
l,129047.31941948753,press,4
l,129047.44041948752,release,4
a,129047.45441948752,press,4
a,129047.52241948752,release,4
z,129047.54641948752,press,4
z,129047.66541948753,release,4
y,129047.68041948753,press,4
y,129047.74541948753,release,4
d,129047.76841948753,press,4
d,129047.84041948753,release,4
o,129047.87141948754,press,4
o,129047.97141948754,release,4
g,129047.98741948754,press,4
g,129048.08641948755,release,4
t,129048.09941948755,press,4
t,129048.18841948756,release,4
h,129048.20241948756,press,4
h,129048.27041948756,release,4
e,129048.28141948755,press,4
e,129048.35641948755,release,4
q,129048.38641948755,press,4
q,129048.47341948755,release,4
u,129048.49041948756,press,4
u,129048.55941948756,release,4
i,129048.57441948756,press,4
i,129048.67141948755,release,4
c,129048.69541948756,press,4
c,129048.76941948755,release,4
k,129048.80241948755,press,4
k,129048.94441948755,release,4
b,129048.97041948755,press,4
b,129049.10541948755,release,4
r,129049.12441948755,press,4
r,129049.20841948755,release,4
o,129049.21841948754,press,4
o,129049.26941948755,release,4
w,129049.29541948755,press,4
w,129049.35141948755,release,4
n,129049.37941948755,press,4
n,129049.46241948755,release,4
f,129049.49541948755,press,4
f,129049.63441948754,release,4
o,129049.65641948754,press,4
o,129049.77941948755,release,4
x,129049.80641948755,press,4
x,129049.86041948755,release,4
j,129049.89241948756,press,4
j,129050.00741948756,release,4
u,129050.02041948757,press,4
u,129050.11841948757,release,4
m,129050.13641948756,press,4
m,129050.24941948756,release,4
p,129050.27241948756,press,4
p,129050.35541948756,release,4
s,129050.37741948756,press,4
s,129050.44041948755,release,4
o,129050.46941948755,press,4
o,129050.57841948755,release,4
v,129050.60241948755,press,4
v,129050.75041948755,release,4
e,129050.77541948755,press,4
e,129050.89941948754,release,4
r,129050.92841948754,press,4
r,129050.98041948753,release,4
t,129051.00341948753,press,4
t,129051.07841948753,release,4
h,129051.09441948753,press,4
h,129051.23741948753,release,4
e,129051.24841948753,press,4
e,129051.33141948753,release,4
l,129051.34341948753,press,4
l,129051.43541948753,release,4
a,129051.46341948754,press,4
a,129051.53641948754,release,4
z,129051.55041948754,press,4
z,129051.67541948754,release,4
y,129051.68641948754,press,4
y,129051.81041948753,release,4
d,129051.83341948754,press,4
d,129051.88641948754,release,4
o,129051.91541948753,press,4
o,129051.98741948753,release,4
g,129052.01041948753,press,4
g,129052.15341948753,release,4
t,129052.18641948752,press,4
t,129052.25841948752,release,4
h,129052.28541948753,press,4
h,129052.35241948752,release,4
e,129052.38141948752,press,4
e,129052.48141948752,release,4
q,129052.50341948752,press,4
q,129052.59441948752,release,4
u,129052.60741948753,press,4
u,129052.71741948753,release,4
i,129052.74941948753,press,4
i,129052.86341948753,release,4
c,129052.88241948753,press,4
c,129052.93241948754,release,4
k,129052.95441948753,press,4
k,129053.01241948754,release,4
b,129053.04441948755,press,4
b,129053.15141948755,release,4
r,129053.16441948756,press,4
r,129053.30441948755,release,4
o,129053.32741948756,press,4
o,129053.44241948756,release,4
w,129053.46041948756,press,4
w,129053.59341948756,release,4
n,129053.60541948756,press,4
n,129053.66541948756,release,4
f,129053.68841948756,press,4
f,129053.75941948756,release,4
o,129053.78241948756,press,4
o,129053.83541948756,release,4
x,129053.85141948756,press,4
x,129053.94941948756,release,4
j,129053.96741948756,press,4
j,129054.04841948756,release,4
u,129054.07641948757,press,4
u,129054.15741948757,release,4
m,129054.17541948757,press,4
m,129054.28241948757,release,4
p,129054.29241948757,press,4
p,129054.42341948756,release,4
s,129054.43941948756,press,4
s,129054.56541948757,release,4
o,129054.57941948756,press,4
o,129054.69141948756,release,4
v,129054.71141948756,press,4
v,129054.81141948757,release,4
e,129054.83441948757,press,4
e,129054.89241948757,release,4
r,129054.90641948757,press,4
r,129055.00241948757,release,4
t,129055.02541948757,press,4
t,129055.15141948758,release,4
h,129055.17741948758,press,4
h,129055.23441948758,release,4
e,129055.24541948758,press,4
e,129055.31741948758,release,4
l,129055.33841948757,press,4
l,129055.44341948756,release,4
a,129055.46941948756,press,4
a,129055.54241948757,release,4
z,129055.56141948757,press,4
z,129055.70841948756,release,4
y,129055.72041948757,press,4
y,129055.84441948756,release,4
d,129055.87341948756,press,4
d,129056.02241948756,release,4
o,129056.05341948757,press,4
o,129056.13041948757,release,4
g,129056.14841948757,press,4
g,129056.20541948757,release,4
t,129056.22441948757,press,4
t,129056.28041948756,release,4
h,129056.29041948756,press,4
h,129056.35441948756,release,4
e,129056.37441948756,press,4
e,129056.45741948756,release,4
q,129056.47541948756,press,4
q,129056.54941948755,release,4
u,129056.55941948754,press,4
u,129056.63541948755,release,4
i,129056.65041948755,press,4
i,129056.77441948754,release,4
c,129056.80341948754,press,4
c,129056.90441948753,release,4
k,129056.92741948753,press,4
k,129057.07441948753,release,4
b,129057.09341948753,press,4
b,129057.15241948752,release,4
r,129057.16841948753,press,4
r,129057.24941948753,release,4
o,129057.27541948753,press,4
o,129057.38341948752,release,4
w,129057.41241948752,press,4
w,129057.54641948752,release,4
n,129057.57741948753,press,4
n,129057.63341948752,release,4
f,129057.66441948753,press,4
f,129057.80041948752,release,4
o,129057.82041948753,press,4
o,129057.87441948753,release,4
x,129057.89841948754,press,4
x,129058.01841948753,release,4
j,129058.03141948754,press,4
j,129058.16341948754,release,4
u,129058.18641948754,press,4
u,129058.24641948754,release,4
m,129058.26741948753,press,4
m,129058.35841948753,release,4
p,129058.37241948752,press,4
p,129058.46841948753,release,4
s,129058.49141948753,press,4
s,129058.62641948753,release,4
o,129058.65841948753,press,4
o,129058.71141948753,release,4
v,129058.73141948754,press,4
v,129058.79241948754,release,4
e,129058.80341948754,press,4
e,129058.93941948753,release,4
r,129058.97141948754,press,4
r,129059.08641948755,release,4
t,129059.09841948755,press,4
t,129059.20141948755,release,4
h,129059.23041948755,press,4
h,129059.31741948755,release,4
e,129059.34841948755,press,4
e,129059.40641948755,release,4
l,129059.43141948755,press,4
l,129059.57741948754,release,4
a,129059.59241948754,press,4
a,129059.73741948754,release,4
z,129059.75041948755,press,4
z,129059.80641948755,release,4
y,129059.82841948755,press,4
y,129059.89341948755,release,4
d,129059.91341948755,press,4
d,129060.05141948756,release,4
